LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
1168,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 54, boot = 21, init = 28, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1169,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_5 stored as bytes in memory (estimated size 930.0 B, free 820.3 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1170,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 57, boot = 11, init = 41, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1171,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 53, boot = 7, init = 41, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1172,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 58, boot = 7, init = 46, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1173,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_6 stored as bytes in memory (estimated size 559.0 B, free 820.8 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1174,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_9 stored as bytes in memory (estimated size 950.0 B, free 810.7 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1175,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 65, boot = 10, init = 45, finish = 10",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1176,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_8 stored as bytes in memory (estimated size 869.0 B, free 811.6 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1177,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_7 stored as bytes in memory (estimated size 640.0 B, free 812.2 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1178,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 45, boot = 20, init = 26, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1179,17/06/20,05:11:08,INFO,executor.Executor, Finished task 5.0 in stage 26.0 (TID 1055). 2705 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1180,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1210,9ba7fdc2,Got assigned task <*>,[]
1181,17/06/20,05:11:08,INFO,executor.Executor, Running task 10.0 in stage 26.0 (TID 1210),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1182,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_10 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1183,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:72905+7292,f1a8cca8,Input split: <*>,[]
1184,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 41, boot = 24, init = 17, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1185,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 38, boot = 18, init = 05, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1186,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 39, boot = 18, init = 21, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1187,17/06/20,05:11:08,INFO,executor.Executor, Finished task 6.0 in stage 26.0 (TID 1056). 2697 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1188,17/06/20,05:11:08,INFO,executor.Executor, Finished task 9.0 in stage 26.0 (TID 1220). 2703 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1189,17/06/20,05:11:08,INFO,executor.Executor, Finished task 8.0 in stage 26.0 (TID 1058). 2703 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1190,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 42, boot = 22, init = 20, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1191,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1211,9ba7fdc2,Got assigned task <*>,[]
1192,17/06/20,05:11:08,INFO,executor.Executor, Running task 11.0 in stage 26.0 (TID 1211),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1193,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1212,9ba7fdc2,Got assigned task <*>,[]
1194,17/06/20,05:11:08,INFO,executor.Executor, Running task 12.0 in stage 26.0 (TID 1212),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1195,17/06/20,05:11:08,INFO,executor.Executor, Finished task 7.0 in stage 26.0 (TID 1057). 2699 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1196,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1213,9ba7fdc2,Got assigned task <*>,[]
1197,17/06/20,05:11:08,INFO,executor.Executor, Running task 13.0 in stage 26.0 (TID 1213),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1198,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_11 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1199,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:80212+7292,f1a8cca8,Input split: <*>,[]
1200,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1214,9ba7fdc2,Got assigned task <*>,[]
1201,17/06/20,05:11:08,INFO,executor.Executor, Running task 14.0 in stage 26.0 (TID 1214),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1202,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_12 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1203,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:87504+7292,f1a8cca8,Input split: <*>,[]
1204,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_13 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1205,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:94796+7292,f1a8cca8,Input split: <*>,[]
1206,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_14 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1207,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:100588+7292,f1a8cca8,Input split: <*>,[]
1208,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 48, boot = 8, init = 35, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1209,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_10 stored as bytes in memory (estimated size 948.0 B, free 813.1 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1210,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 48, boot = 10, init = 33, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1211,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_11 stored as bytes in memory (estimated size 905.0 B, free 814.0 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1212,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 51, boot = 3, init = 43, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1213,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_13 stored as bytes in memory (estimated size 912.0 B, free 814.9 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1214,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 56, boot = 10, init = 40, finish = 6",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1215,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 58, boot = 13, init = 40, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1216,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_12 stored as bytes in memory (estimated size 852.0 B, free 815.8 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1217,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_14 stored as bytes in memory (estimated size 834.0 B, free 816.6 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1218,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 42, boot = 17, init = 24, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1219,17/06/20,05:11:08,INFO,executor.Executor, Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1220,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1215,9ba7fdc2,Got assigned task <*>,[]
1221,17/06/20,05:11:08,INFO,executor.Executor, Running task 15.0 in stage 26.0 (TID 1215),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1222,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_15 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1223,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:120380+7292,f1a8cca8,Input split: <*>,[]
1224,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 41, boot = 21, init = 05, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1225,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 39, boot = 05, init = 18, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1226,17/06/20,05:11:08,INFO,executor.Executor, Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1227,17/06/20,05:11:08,INFO,executor.Executor, Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1228,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1216,9ba7fdc2,Got assigned task <*>,[]
1229,17/06/20,05:11:08,INFO,executor.Executor, Running task 16.0 in stage 26.0 (TID 1216),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1230,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 40, boot = 22, init = 18, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1231,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1217,9ba7fdc2,Got assigned task <*>,[]
1232,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 39, boot = 24, init = 14, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1233,17/06/20,05:11:08,INFO,executor.Executor, Running task 17.0 in stage 26.0 (TID 1217),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1234,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_16 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1235,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:116672+7292,f1a8cca8,Input split: <*>,[]
1236,17/06/20,05:11:08,INFO,executor.Executor, Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1237,17/06/20,05:11:08,INFO,executor.Executor, Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1238,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_17 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1239,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:120964+7292,f1a8cca8,Input split: <*>,[]
1240,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1218,9ba7fdc2,Got assigned task <*>,[]
1241,17/06/20,05:11:08,INFO,executor.Executor, Running task 18.0 in stage 26.0 (TID 1218),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1242,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1220,9ba7fdc2,Got assigned task <*>,[]
1243,17/06/20,05:11:08,INFO,executor.Executor, Running task 20.0 in stage 26.0 (TID 1220),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1244,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_18 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1245,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:131256+7292,f1a8cca8,Input split: <*>,[]
1246,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_20 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1247,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:138548+7292,f1a8cca8,Input split: <*>,[]
1248,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 49, boot = 16, init = 28, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1249,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_15 stored as bytes in memory (estimated size 913.0 B, free 817.5 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1250,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 53, boot = 14, init = 34, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1251,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 52, boot = 13, init = 34, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1252,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_16 stored as bytes in memory (estimated size 748.0 B, free 818.2 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1253,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_17 stored as bytes in memory (estimated size 836.0 B, free 820.0 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1254,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 50, boot = 7, init = 38, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1255,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 52, boot = 2, init = 45, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1256,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_20 stored as bytes in memory (estimated size 905.0 B, free 820.9 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1257,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_18 stored as bytes in memory (estimated size 955.0 B, free 805.8 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1258,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 38, boot = 16, init = 22, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1259,17/06/20,05:11:08,INFO,executor.Executor, Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1260,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1205,9ba7fdc2,Got assigned task <*>,[]
1261,17/06/20,05:11:08,INFO,executor.Executor, Running task 05.0 in stage 26.0 (TID 1205),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1262,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_05 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1263,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:145840+7292,f1a8cca8,Input split: <*>,[]
1264,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 38, boot = 24, init = 14, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1265,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 43, boot = 20, init = 20, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1266,17/06/20,05:11:08,INFO,executor.Executor, Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1267,17/06/20,05:11:08,INFO,executor.Executor, Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1268,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1221,9ba7fdc2,Got assigned task <*>,[]
1269,17/06/20,05:11:08,INFO,executor.Executor, Running task 21.0 in stage 26.0 (TID 1221),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1270,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1222,9ba7fdc2,Got assigned task <*>,[]
1271,17/06/20,05:11:08,INFO,executor.Executor, Running task 22.0 in stage 26.0 (TID 1222),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1272,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_21 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1273,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:153132+7292,f1a8cca8,Input split: <*>,[]
1274,17/06/20,05:11:08,INFO,spark.CacheManager," Partition rdd_42_22 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
1275,17/06/20,05:11:08,INFO,rdd.HadoopRDD, Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:160424+7292,f1a8cca8,Input split: <*>,[]
1276,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 38, boot = 05, init = 18, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1277,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 41, boot = 05, init = 21, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1278,17/06/20,05:11:08,INFO,executor.Executor, Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1279,17/06/20,05:11:08,INFO,executor.Executor, Finished task 20.0 in stage 26.0 (TID 1220). 2705 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1280,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1220,9ba7fdc2,Got assigned task <*>,[]
